text	to_user_id	from_user	id	from_user_id	iso_language_code	source	profile_image_url	geo_type	geo_coordinates_0	geo_coordinates_1	created_at	time
rt @manierahl: abdellah taias ett arabiskt vemod var en fin laesupplevelse. hans intressanta samtal med @johanhilton paa #bokmaessan nu goer mi…		johanhilton	779655015178838020	19247522	sv	<a href="http://twitter.com/download/iphone" rel="nofollow">twitter for iphone</a>	http://pbs.twimg.com/profile_background_images/867412834/cef4d5806de9d25d8ac9c0512adba725.jpeg		0	0	sat sep 24 12:13:35 +0000 2016	1474719215
ah, doften av piproek och aeldre herre. daa vet man att man aer paa #bokmaessan		manetplanet	779655014520352768	340351705	sv	<a href="http://twitter.com/download/iphone" rel="nofollow">twitter for iphone</a>	http://abs.twimg.com/images/themes/theme15/bg.png		0	0	sat sep 24 12:13:35 +0000 2016	1474719215
ingrid elfberg signerar sin bok monster i vaar monter b05:50 nu kl 14.30! vaelkomna! #bokmaessan #monster https://t.co/6qw2sjii3b		bokfabriken	779654896391823361	2293374624	sv	<a href="https://about.twitter.com/products/tweetdeck" rel="nofollow">tweetdeck</a>	http://abs.twimg.com/images/themes/theme1/bg.png		0	0	sat sep 24 12:13:07 +0000 2016	1474719187
en staendigt fraagvis cecilia hagen besoeker @vuxenskolan c04:02 #bokmaessan @albertbonniers		svgoteborg	779654820949024768	1724690376	sv	<a href="http://twitter.com/download/iphone" rel="nofollow">twitter for iphone</a>	http://abs.twimg.com/images/themes/theme1/bg.png		0	0	sat sep 24 12:12:49 +0000 2016	1474719169
rt @langlang_u_age: ska hundar haengas och braennas? ska hundar kokas i hett vatten levande? finns det naagon bok om djurtortyr paa #bokmaessan?…		obwandiyag	779654729424973824	192975034	sv	<a href="http://twitter.com" rel="nofollow">twitter web client</a>	http://abs.twimg.com/images/themes/theme15/bg.png		0	0	sat sep 24 12:12:27 +0000 2016	1474719147
hahahaha han koer ett extranummer! detta aer typ det sjukaste jag varit med om! #bokmaessan	2323758954	maax747	779654413585645569	2323758954	sv	<a href="http://twitter.com/download/iphone" rel="nofollow">twitter for iphone</a>	http://abs.twimg.com/images/themes/theme1/bg.png		0	0	sat sep 24 12:11:12 +0000 2016	1474719072
sofi oksanen om haar och sin senaste roman. #bokmaessan #dagensbok https://t.co/o1v2ysutjv		annamcarlen	779654335181578240	194282445	sv	<a href="http://instagram.com" rel="nofollow">instagram</a>	http://pbs.twimg.com/profile_background_images/290926150/pelargon2.jpg		0	0	sat sep 24 12:10:53 +0000 2016	1474719053
rt @jonnasima: koept finaste affischen i @stiftelsenexpo 's monter. #tips #bokmaessan https://t.co/txsft49qzp		flipzon	779654315514466304	289870190	sv	<a href="http://twitter.com/download/android" rel="nofollow">twitter for android</a>	http://abs.twimg.com/images/themes/theme3/bg.gif		0	0	sat sep 24 12:10:48 +0000 2016	1474719048
just nu i c01:20 paa #bokmaessan om kality som vi goer med @martinschibbye och @amnestysverige https://t.co/b5ar29a3al		riksteatern	779654135360720896	36154346	sv	<a href="http://twitter.com/download/android" rel="nofollow">twitter for android</a>	http://pbs.twimg.com/profile_background_images/567293359148892160/bnttzpv1.jpeg		0	0	sat sep 24 12:10:05 +0000 2016	1474719005
att se maalet paa andra sidan av den fullproppade maesshallen: #bokmaessan https://t.co/b0gxunb9xu		matsstrandberg_	779654052107943936	283427732	sv	<a href="http://twitter.com/download/iphone" rel="nofollow">twitter for iphone</a>	http://pbs.twimg.com/profile_background_images/721428739/2941835db2f164158b3704db36c39b98.jpeg		0	0	sat sep 24 12:09:45 +0000 2016	1474718985
jonas tellander, vd storytel, lovar att inte laegga sig i norstedts utgivning i debatt paa #bokmaessan. https://t.co/q1mgiwqvno		svbse	779653983484911616	85834979	sv	<a href="http://twitter.com" rel="nofollow">twitter web client</a>	http://pbs.twimg.com/profile_background_images/614347248965697536/8khq2qdu.jpg		0	0	sat sep 24 12:09:29 +0000 2016	1474718969
rt @jonnasima: koept finaste affischen i @stiftelsenexpo 's monter. #tips #bokmaessan https://t.co/txsft49qzp		genusjuristen	779653972219064320	506393396	sv	<a href="http://twitter.com/download/iphone" rel="nofollow">twitter for iphone</a>	http://abs.twimg.com/images/themes/theme16/bg.gif		0	0	sat sep 24 12:09:26 +0000 2016	1474718966
rt @annamianilsson: vi @a_molander @annamianilsson haer. kom och faa fairtradefika och "tjoeta" med oss. c05:21 #bokmaessan #laerarfoerbundet htt…		alex_partille	779653892544094208	608249104	sv	<a href="http://twitter.com/download/android" rel="nofollow">twitter for android</a>	http://abs.twimg.com/images/themes/theme1/bg.png		0	0	sat sep 24 12:09:07 +0000 2016	1474718947
just nu laeser jenny wrangborg i rum foer poesi. #dagensbok #bokmaessan https://t.co/lglebzqvtf		annalivet	779653810318966784	266227216	sv	<a href="http://twitter.com/download/android" rel="nofollow">twitter for android</a>	http://abs.twimg.com/images/themes/theme5/bg.gif		0	0	sat sep 24 12:08:48 +0000 2016	1474718928
rt @budoarstamning: kl 14 intervjuar jag @annikaborg1 om #mittkors kampanjen i monter b07:28 paa #bokmaessan , missa inte det!		upptorpare	779653804530688001	2346949044	sv	<a href="http://twitter.com/download/iphone" rel="nofollow">twitter for iphone</a>	http://abs.twimg.com/images/themes/theme1/bg.png		0	0	sat sep 24 12:08:46 +0000 2016	1474718926
gptv live bokmaessan: "rasism aer det som goer grannen till en fraemling" mattias gardell i gp:s monter… https://t.co/zzyjpsdyoa		goteborgsposten	779653729712734208	48356270	sv	<a href="http://twitter.com" rel="nofollow">twitter web client</a>	http://abs.twimg.com/images/themes/theme4/bg.gif		0	0	sat sep 24 12:08:29 +0000 2016	1474718909
rt @kraakan23: cecilia uddén aer en vaeldigt bra moderator i seminariet "vi aer alla migranter". #bokmaessan		bmhenricsson	779653527413063680	1422947316	sv	<a href="http://twitter.com" rel="nofollow">twitter web client</a>	http://abs.twimg.com/images/themes/theme1/bg.png		0	0	sat sep 24 12:07:40 +0000 2016	1474718860
rt @matsstrandberg_: naer en tant skaeller ut mig paa #bokmaessan foer att jag "foerstoert min bok med saant daer overkligt": https://t.co/sgt8ulwarp		rymdolov	779653408462602240	1623120372	sv	<a href="http://twitter.com/download/android" rel="nofollow">twitter for android</a>	http://abs.twimg.com/images/themes/theme1/bg.png		0	0	sat sep 24 12:07:12 +0000 2016	1474718832
gptv live bokmaessan: gardell och tamas pratar om den nya boken raskrigaren https://t.co/22hs6cmrww #bokmaessan https://t.co/ud82bgquop		goteborgsposten	779653207459069952	48356270	sv	<a href="http://twitter.com" rel="nofollow">twitter web client</a>	http://abs.twimg.com/images/themes/theme4/bg.gif		0	0	sat sep 24 12:06:24 +0000 2016	1474718784
nina bjoerk om sin bok om rosa luxemburg, ska bli saa spaennande att laesa! #bokmaessan https://t.co/ba0q3i3tku		beajansson	779653113359851520	1070888946	sv	<a href="http://www.apple.com" rel="nofollow">ios</a>	http://abs.twimg.com/images/themes/theme1/bg.png		0	0	sat sep 24 12:06:02 +0000 2016	1474718762
hur svenskt aer finland? svar ges nu av henrik meinander i #finlandsmontern paa #bokmaessan i goeteborg.		slsforskning	779653064236142592	727831713951428610	sv	<a href="http://twitter.com/download/android" rel="nofollow">twitter for android</a>			0	0	sat sep 24 12:05:50 +0000 2016	1474718750
varfoer i helvete har folk ryggsaeck paa #bokmaessan? bara elakt och osolidariskt.		allgalaktisk	779652988306587648	367142793	sv	<a href="http://tapbots.com/tweetbot" rel="nofollow">tweetbot for iοs</a>	http://abs.twimg.com/images/themes/theme2/bg.gif		0	0	sat sep 24 12:05:32 +0000 2016	1474718732
dagens inkoep paa #bokmaessan #svenskamaessan #bokochbiblioteksmaessan 📚📖🖒 https://t.co/ndkcsgwtto		annfia7202	779651972278484993	563016567	sv	<a href="http://instagram.com" rel="nofollow">instagram</a>	http://abs.twimg.com/images/themes/theme4/bg.gif		0	0	sat sep 24 12:01:30 +0000 2016	1474718490
aer du paa #bokmaessan? fem minuter kvar till samtal med @martinschibbye om foerestaellningen kality. vaelkommen c01:20 https://t.co/6yxxptxm2h		riksteatern	779651714018320385	36154346	sv	<a href="http://twitter.com/download/android" rel="nofollow">twitter for android</a>	http://pbs.twimg.com/profile_background_images/567293359148892160/bnttzpv1.jpeg		0	0	sat sep 24 12:00:28 +0000 2016	1474718428
nu: sitter kanske styrkan i - haaret? foerfattaren aer sofi oksanen och svaret aer ja. 10 kilo haar, lackskor, strass. wow. #bokmaessan		possumscriptum	779651451962490880	462757824	sv	<a href="http://twitter.com/download/iphone" rel="nofollow">twitter for iphone</a>	http://abs.twimg.com/images/themes/theme13/bg.gif		0	0	sat sep 24 11:59:26 +0000 2016	1474718366
grim foerlag bjuder paa aepplen och bokprat (och lite godis) i monter b04:73. #bokmaessan https://t.co/8lxgg5plz1		cayennesmatte	779651403476238336	25692578	sv	<a href="http://instagram.com" rel="nofollow">instagram</a>	http://abs.twimg.com/images/themes/theme1/bg.png		0	0	sat sep 24 11:59:14 +0000 2016	1474718354
ha bra haelsa hela livet. #forskartorget paa #bokmaessan se det live paa… https://t.co/g2r7uycxdi		umefoto	779651053193076737	28638596	sv	<a href="http://instagram.com" rel="nofollow">instagram</a>	http://abs.twimg.com/images/themes/theme4/bg.gif	point	57.69748	11.98759	sat sep 24 11:57:50 +0000 2016	1474718270
rt @riksteatern: missa inte samtal med @martinschibbye om kality som vi goer med @amnestysverige. kl 14:05 i c01:20 paa #bokmaessan https://t.…		nickiesnll	779650972415131652	892050422	sv	<a href="http://twitter.com" rel="nofollow">twitter web client</a>	http://abs.twimg.com/images/themes/theme1/bg.png		0	0	sat sep 24 11:57:31 +0000 2016	1474718251
herman lindqvist har alltsaa pratat i 8 minuter och vakterna har redan varit haer tvaa gaanger foer att be folk daempa sig #bokmaessan	2323758954	maax747	779650710665396225	2323758954	sv	<a href="http://twitter.com/download/iphone" rel="nofollow">twitter for iphone</a>	http://abs.twimg.com/images/themes/theme1/bg.png		0	0	sat sep 24 11:56:29 +0000 2016	1474718189
alltsaa #bokmaessan yes yes yes! 💞 @florawis @kakancookiejar https://t.co/hnbswkmydm		ebbasjoholm	779650525352591360	2983130145	sv	<a href="http://twitter.com/download/iphone" rel="nofollow">twitter for iphone</a>	http://abs.twimg.com/images/themes/theme1/bg.png		0	0	sat sep 24 11:55:45 +0000 2016	1474718145
rt @annamianilsson: vi @a_molander @annamianilsson haer. kom och faa fairtradefika och "tjoeta" med oss. c05:21 #bokmaessan #laerarfoerbundet htt…		kstutterheim	779649775008448512	244077759	sv	<a href="http://twitter.com/download/iphone" rel="nofollow">twitter for iphone</a>	http://abs.twimg.com/images/themes/theme1/bg.png		0	0	sat sep 24 11:52:46 +0000 2016	1474717966
vaagen rullar oever stolsraderna och det rapporteras att jublen hoers aenda bort till a02:13. det aer hos @axesspublishing det haender! #bokmaessan	2323758954	maax747	779649664882728960	2323758954	sv	<a href="http://twitter.com/download/iphone" rel="nofollow">twitter for iphone</a>	http://abs.twimg.com/images/themes/theme1/bg.png		0	0	sat sep 24 11:52:19 +0000 2016	1474717939
gina - en beraettelse om oeverlevnad och skam i sverige. om att foersoerja sig paa tiggeri #bokmaessan https://t.co/2dqmkpkuwd		ingrid_p07	779649529968726017	1557717223	sv	<a href="http://instagram.com" rel="nofollow">instagram</a>	http://abs.twimg.com/images/themes/theme1/bg.png		0	0	sat sep 24 11:51:47 +0000 2016	1474717907
ser samma sak haenda i vaest som i ryssland,saeger @peterpomeranzev,naer visioner falnar o fakta inte betyder naagot laengre. #itorget #bokmaessan		uniontounion	779649517901799425	525216535	sv	<a href="http://twitter.com/download/iphone" rel="nofollow">twitter for iphone</a>	http://pbs.twimg.com/profile_background_images/513581859/lo-tco.jpg		0	0	sat sep 24 11:51:44 +0000 2016	1474717904
rt @urplay: vad gaar foerlorat i en flykt fraan ett annat land? se foerfattarna @qaismah, nagra efendic m.fl. fraan #bokmaessan. https://t.co/ign…		detnyalandet	779649361424814080	767654595648688129	sv	<a href="http://twitter.com/download/iphone" rel="nofollow">twitter for iphone</a>	http://abs.twimg.com/images/themes/theme1/bg.png		0	0	sat sep 24 11:51:07 +0000 2016	1474717867
reflektion .. de flesta paa #bokmaessan aer tjocka. #svpol har grandiositet och fetma ett samband? #vetenskap		pcd193	779649296572510208	804621234	sv	<a href="http://twitter.com/download/iphone" rel="nofollow">twitter for iphone</a>	http://abs.twimg.com/images/themes/theme1/bg.png		0	0	sat sep 24 11:50:52 +0000 2016	1474717852
rt @matsstrandberg_: naer en tant skaeller ut mig paa #bokmaessan foer att jag "foerstoert min bok med saant daer overkligt": https://t.co/sgt8ulwarp		juliaskott	779649253488590848	17063266	sv	<a href="http://twitter.com/download/android" rel="nofollow">twitter for android</a>	http://abs.twimg.com/images/themes/theme6/bg.gif		0	0	sat sep 24 11:50:41 +0000 2016	1474717841
rt @kungbib: unika bilder ur 1600-talets sverige: suecia antiqua et hodierna. idag kl 11 &amp; 15 i e04:39 #bokmaessan #historia #bibliotek @jom…		marcusmetodix	779649187927433216	1137069918	sv	<a href="http://twitter.com/download/iphone" rel="nofollow">twitter for iphone</a>	http://abs.twimg.com/images/themes/theme1/bg.png		0	0	sat sep 24 11:50:26 +0000 2016	1474717826
hur paaverkar gener o miljoe barns hjaernor? hoer torkel klingberg paa #pedagogikscenen kl. 14.00.… https://t.co/huxlfwr0u1		lararforbundet	779649089470205952	18896828	sv	<a href="https://about.twitter.com/products/tweetdeck" rel="nofollow">tweetdeck</a>	http://pbs.twimg.com/profile_background_images/440429186197360640/pfmkmeyq.png		0	0	sat sep 24 11:50:02 +0000 2016	1474717802
kl 14.20 hur maar yttrandefriheten och toleransen i det moderna indien? ett samtal med henrik sundbom #bokmaessan		itorget	779649037620350976	799038073	sv	<a href="http://twitter.com/download/iphone" rel="nofollow">twitter for iphone</a>	http://pbs.twimg.com/profile_background_images/635731365229518848/vyqkd0av.jpg		0	0	sat sep 24 11:49:50 +0000 2016	1474717790
laddar paa donken infoer en loerdag paa #bokmaessan https://t.co/iwdhikrfce		jennywenzer	779648870783430656	5612352	sv	<a href="http://instagram.com" rel="nofollow">instagram</a>	http://pbs.twimg.com/profile_background_images/206931312/dsc00101.jpg		0	0	sat sep 24 11:49:10 +0000 2016	1474717750
derbystaemning! #bokmaessan https://t.co/773vq7uhi4	2323758954	maax747	779648848255979520	2323758954	sv	<a href="http://twitter.com/download/iphone" rel="nofollow">twitter for iphone</a>	http://abs.twimg.com/images/themes/theme1/bg.png		0	0	sat sep 24 11:49:05 +0000 2016	1474717745
kl 14 intervjuar jag @annikaborg1 om #mittkors kampanjen i monter b07:28 paa #bokmaessan , missa inte det!		budoarstamning	779648825401208832	243551360	sv	<a href="http://twitter.com/download/iphone" rel="nofollow">twitter for iphone</a>	http://pbs.twimg.com/profile_background_images/872369832/5d410237fb4f7af08be0c73ac1e29b0c.jpeg		0	0	sat sep 24 11:48:59 +0000 2016	1474717739
"kan vi byta plats? jag taenker fel naer jag sitter i den haer stolen." thorsten flinck aentrar scenen i monter f01:39!… https://t.co/lcxwe90fpa		expressenkultur	779648704903016450	19179185	sv	<a href="http://twitter.com/download/iphone" rel="nofollow">twitter for iphone</a>	http://pbs.twimg.com/profile_background_images/87147560/expressenbakgrund1.jpg		0	0	sat sep 24 11:48:31 +0000 2016	1474717711
bra tryck hos @axesspublishing i monter c04:41 naer herman lindqvist ska snacka. man kan naestan ta paa staemningen haer! #bokmaessan		maax747	779648665543647233	2323758954	sv	<a href="http://twitter.com/download/iphone" rel="nofollow">twitter for iphone</a>	http://abs.twimg.com/images/themes/theme1/bg.png		0	0	sat sep 24 11:48:21 +0000 2016	1474717701
med @andersdelamotte paa bokmaessans crime scene.  #arnedahl #utmarker #bokmaessan https://t.co/b0jmfldvtf		arne_dahl	779648447720910848	118054402	sv	<a href="http://www.facebook.com/twitter" rel="nofollow">facebook</a>	http://abs.twimg.com/images/themes/theme1/bg.png		0	0	sat sep 24 11:47:29 +0000 2016	1474717649
den staendigt aktuelle och aelskvaerde @fumarunsgaard glaenser som vanligt paa #bokmaessan https://t.co/6zkwjbxmyz		oskarkollberg	779648156845965312	245391735	sv	<a href="http://twitter.com/download/iphone" rel="nofollow">twitter for iphone</a>	http://pbs.twimg.com/profile_background_images/378800000057815964/fe1678b162ee5400110afd845e1352c7.jpeg		0	0	sat sep 24 11:46:20 +0000 2016	1474717580
vaart samhaelle foerhindrar oss att vara saa goda som vi kunde vara. vi tvingas fokusera paa jag och mitt. kristian lundberg #bokmaessan.		norrmo	779648107348918272	482745222	sv	<a href="http://twitter.com/download/iphone" rel="nofollow">twitter for iphone</a>	http://abs.twimg.com/images/themes/theme1/bg.png		0	0	sat sep 24 11:46:08 +0000 2016	1474717568
"vi foersoekte vara opposition men spelade putins spel som han ville ha det", saeger @peterpomeranzev i disk om sin bok #itorget #bokmaessan		uniontounion	779647970979483649	525216535	sv	<a href="http://twitter.com/download/iphone" rel="nofollow">twitter for iphone</a>	http://pbs.twimg.com/profile_background_images/513581859/lo-tco.jpg		0	0	sat sep 24 11:45:36 +0000 2016	1474717536
